SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
20559,05/01/2020,Tibet,Mainland China,2020-05-02 02:32:27,1.0,0.0,1.0
20571,05/01/2020,Xinjiang,Mainland China,2020-05-02 02:32:27,76.0,3.0,73.0
20573,05/01/2020,Yunnan,Mainland China,2020-05-02 02:32:27,185.0,2.0,181.0
20574,05/01/2020,Zhejiang,Mainland China,2020-05-02 02:32:27,1268.0,1.0,1265.0
20762,05/02/2020,Anhui,Mainland China,2020-05-03 02:32:28,991.0,6.0,985.0
20767,05/02/2020,Beijing,Mainland China,2020-05-03 02:32:28,593.0,9.0,547.0
20775,05/02/2020,Chongqing,Mainland China,2020-05-03 02:32:28,579.0,6.0,573.0
20788,05/02/2020,Fujian,Mainland China,2020-05-03 02:32:28,356.0,1.0,353.0
20789,05/02/2020,Gansu,Mainland China,2020-05-03 02:32:28,139.0,2.0,137.0
20797,05/02/2020,Guangdong,Mainland China,2020-05-03 02:32:28,1588.0,8.0,1567.0
20798,05/02/2020,Guangxi,Mainland China,2020-05-03 02:32:28,254.0,2.0,252.0
20799,05/02/2020,Guizhou,Mainland China,2020-05-03 02:32:28,147.0,2.0,145.0
20800,05/02/2020,Hainan,Mainland China,2020-05-03 02:32:28,168.0,6.0,162.0
20802,05/02/2020,Hebei,Mainland China,2020-05-03 02:32:28,328.0,6.0,318.0
20803,05/02/2020,Heilongjiang,Mainland China,2020-05-03 02:32:28,944.0,13.0,604.0
20804,05/02/2020,Henan,Mainland China,2020-05-03 02:32:28,1276.0,22.0,1254.0
20806,05/02/2020,Hubei,Mainland China,2020-05-03 02:32:28,68128.0,4512.0,63616.0
20807,05/02/2020,Hunan,Mainland China,2020-05-03 02:32:28,1019.0,4.0,1015.0
20811,05/02/2020,Inner Mongolia,Mainland China,2020-05-03 02:32:28,201.0,1.0,154.0
20814,05/02/2020,Jiangsu,Mainland China,2020-05-03 02:32:28,653.0,0.0,650.0
20815,05/02/2020,Jiangxi,Mainland China,2020-05-03 02:32:28,937.0,1.0,936.0
20816,05/02/2020,Jilin,Mainland China,2020-05-03 02:32:28,112.0,1.0,102.0
20819,05/02/2020,Liaoning,Mainland China,2020-05-03 02:32:28,146.0,2.0,144.0
20844,05/02/2020,Ningxia,Mainland China,2020-05-03 02:32:28,75.0,0.0,75.0
20858,05/02/2020,Qinghai,Mainland China,2020-05-03 02:32:28,18.0,0.0,18.0
20868,05/02/2020,Shaanxi,Mainland China,2020-05-03 02:32:28,306.0,3.0,255.0
20869,05/02/2020,Shandong,Mainland China,2020-05-03 02:32:28,787.0,7.0,772.0
20870,05/02/2020,Shanghai,Mainland China,2020-05-03 02:32:28,652.0,7.0,612.0
20871,05/02/2020,Shanxi,Mainland China,2020-05-03 02:32:28,197.0,0.0,176.0
20872,05/02/2020,Sichuan,Mainland China,2020-05-03 02:32:28,561.0,3.0,558.0
20881,05/02/2020,Tianjin,Mainland China,2020-05-03 02:32:28,190.0,3.0,185.0
20882,05/02/2020,Tibet,Mainland China,2020-05-03 02:32:28,1.0,0.0,1.0
20894,05/02/2020,Xinjiang,Mainland China,2020-05-03 02:32:28,76.0,3.0,73.0
20896,05/02/2020,Yunnan,Mainland China,2020-05-03 02:32:28,185.0,2.0,181.0
20897,05/02/2020,Zhejiang,Mainland China,2020-05-03 02:32:28,1268.0,1.0,1265.0
21085,05/03/2020,Anhui,Mainland China,2020-05-04 02:32:28,991.0,6.0,985.0
21090,05/03/2020,Beijing,Mainland China,2020-05-04 02:32:28,593.0,9.0,553.0
21098,05/03/2020,Chongqing,Mainland China,2020-05-04 02:32:28,579.0,6.0,573.0
21111,05/03/2020,Fujian,Mainland China,2020-05-04 02:32:28,356.0,1.0,353.0
21112,05/03/2020,Gansu,Mainland China,2020-05-04 02:32:28,139.0,2.0,137.0
21120,05/03/2020,Guangdong,Mainland China,2020-05-04 02:32:28,1588.0,8.0,1569.0
21121,05/03/2020,Guangxi,Mainland China,2020-05-04 02:32:28,254.0,2.0,252.0
21122,05/03/2020,Guizhou,Mainland China,2020-05-04 02:32:28,147.0,2.0,145.0
21123,05/03/2020,Hainan,Mainland China,2020-05-04 02:32:28,168.0,6.0,162.0
21125,05/03/2020,Hebei,Mainland China,2020-05-04 02:32:28,328.0,6.0,318.0
21126,05/03/2020,Heilongjiang,Mainland China,2020-05-04 02:32:28,944.0,13.0,657.0
21127,05/03/2020,Henan,Mainland China,2020-05-04 02:32:28,1276.0,22.0,1254.0
21129,05/03/2020,Hubei,Mainland China,2020-05-04 02:32:28,68128.0,4512.0,63616.0
21130,05/03/2020,Hunan,Mainland China,2020-05-04 02:32:28,1019.0,4.0,1015.0
21134,05/03/2020,Inner Mongolia,Mainland China,2020-05-04 02:32:28,201.0,1.0,156.0
21137,05/03/2020,Jiangsu,Mainland China,2020-05-04 02:32:28,653.0,0.0,650.0
21138,05/03/2020,Jiangxi,Mainland China,2020-05-04 02:32:28,937.0,1.0,936.0
21139,05/03/2020,Jilin,Mainland China,2020-05-04 02:32:28,112.0,1.0,103.0
21142,05/03/2020,Liaoning,Mainland China,2020-05-04 02:32:28,146.0,2.0,144.0
21167,05/03/2020,Ningxia,Mainland China,2020-05-04 02:32:28,75.0,0.0,75.0
21181,05/03/2020,Qinghai,Mainland China,2020-05-04 02:32:28,18.0,0.0,18.0
21191,05/03/2020,Shaanxi,Mainland China,2020-05-04 02:32:28,306.0,3.0,263.0
21192,05/03/2020,Shandong,Mainland China,2020-05-04 02:32:28,788.0,7.0,773.0
21193,05/03/2020,Shanghai,Mainland China,2020-05-04 02:32:28,655.0,7.0,615.0
21194,05/03/2020,Shanxi,Mainland China,2020-05-04 02:32:28,198.0,0.0,180.0
21195,05/03/2020,Sichuan,Mainland China,2020-05-04 02:32:28,561.0,3.0,558.0
21204,05/03/2020,Tianjin,Mainland China,2020-05-04 02:32:28,190.0,3.0,186.0
21205,05/03/2020,Tibet,Mainland China,2020-05-04 02:32:28,1.0,0.0,1.0
21217,05/03/2020,Xinjiang,Mainland China,2020-05-04 02:32:28,76.0,3.0,73.0
21219,05/03/2020,Yunnan,Mainland China,2020-05-04 02:32:28,185.0,2.0,181.0
21220,05/03/2020,Zhejiang,Mainland China,2020-05-04 02:32:28,1268.0,1.0,1265.0
21408,05/04/2020,Anhui,Mainland China,2020-05-05 02:32:34,991.0,6.0,985.0
21413,05/04/2020,Beijing,Mainland China,2020-05-05 02:32:34,593.0,9.0,554.0
21421,05/04/2020,Chongqing,Mainland China,2020-05-05 02:32:34,579.0,6.0,573.0
21434,05/04/2020,Fujian,Mainland China,2020-05-05 02:32:34,356.0,1.0,353.0
21435,05/04/2020,Gansu,Mainland China,2020-05-05 02:32:34,139.0,2.0,137.0
21443,05/04/2020,Guangdong,Mainland China,2020-05-05 02:32:34,1588.0,8.0,1571.0
21444,05/04/2020,Guangxi,Mainland China,2020-05-05 02:32:34,254.0,2.0,252.0
21445,05/04/2020,Guizhou,Mainland China,2020-05-05 02:32:34,147.0,2.0,145.0
21446,05/04/2020,Hainan,Mainland China,2020-05-05 02:32:34,168.0,6.0,162.0
21448,05/04/2020,Hebei,Mainland China,2020-05-05 02:32:34,328.0,6.0,320.0
21449,05/04/2020,Heilongjiang,Mainland China,2020-05-05 02:32:34,944.0,13.0,719.0
21450,05/04/2020,Henan,Mainland China,2020-05-05 02:32:34,1276.0,22.0,1254.0
21452,05/04/2020,Hubei,Mainland China,2020-05-05 02:32:34,68128.0,4512.0,63616.0
21453,05/04/2020,Hunan,Mainland China,2020-05-05 02:32:34,1019.0,4.0,1015.0
21457,05/04/2020,Inner Mongolia,Mainland China,2020-05-05 02:32:34,201.0,1.0,160.0
21460,05/04/2020,Jiangsu,Mainland China,2020-05-05 02:32:34,653.0,0.0,650.0
21461,05/04/2020,Jiangxi,Mainland China,2020-05-05 02:32:34,937.0,1.0,936.0
21462,05/04/2020,Jilin,Mainland China,2020-05-05 02:32:34,112.0,1.0,103.0
21465,05/04/2020,Liaoning,Mainland China,2020-05-05 02:32:34,146.0,2.0,144.0
21490,05/04/2020,Ningxia,Mainland China,2020-05-05 02:32:34,75.0,0.0,75.0
21504,05/04/2020,Qinghai,Mainland China,2020-05-05 02:32:34,18.0,0.0,18.0
21514,05/04/2020,Shaanxi,Mainland China,2020-05-05 02:32:34,306.0,3.0,263.0
21515,05/04/2020,Shandong,Mainland China,2020-05-05 02:32:34,788.0,7.0,773.0
21516,05/04/2020,Shanghai,Mainland China,2020-05-05 02:32:34,656.0,7.0,619.0
21517,05/04/2020,Shanxi,Mainland China,2020-05-05 02:32:34,198.0,0.0,190.0
21518,05/04/2020,Sichuan,Mainland China,2020-05-05 02:32:34,561.0,3.0,558.0
21527,05/04/2020,Tianjin,Mainland China,2020-05-05 02:32:34,190.0,3.0,186.0
21528,05/04/2020,Tibet,Mainland China,2020-05-05 02:32:34,1.0,0.0,1.0
21540,05/04/2020,Xinjiang,Mainland China,2020-05-05 02:32:34,76.0,3.0,73.0
21542,05/04/2020,Yunnan,Mainland China,2020-05-05 02:32:34,185.0,2.0,181.0
21543,05/04/2020,Zhejiang,Mainland China,2020-05-05 02:32:34,1268.0,1.0,1267.0
21731,05/05/2020,Anhui,Mainland China,2020-05-06 02:32:31,991.0,6.0,985.0
21736,05/05/2020,Beijing,Mainland China,2020-05-06 02:32:31,593.0,9.0,555.0
21744,05/05/2020,Chongqing,Mainland China,2020-05-06 02:32:31,579.0,6.0,573.0
21757,05/05/2020,Fujian,Mainland China,2020-05-06 02:32:31,356.0,1.0,353.0
21758,05/05/2020,Gansu,Mainland China,2020-05-06 02:32:31,139.0,2.0,137.0
21766,05/05/2020,Guangdong,Mainland China,2020-05-06 02:32:31,1588.0,8.0,1575.0
21767,05/05/2020,Guangxi,Mainland China,2020-05-06 02:32:31,254.0,2.0,252.0
21768,05/05/2020,Guizhou,Mainland China,2020-05-06 02:32:31,147.0,2.0,145.0
21769,05/05/2020,Hainan,Mainland China,2020-05-06 02:32:31,168.0,6.0,162.0
21771,05/05/2020,Hebei,Mainland China,2020-05-06 02:32:31,328.0,6.0,320.0
21772,05/05/2020,Heilongjiang,Mainland China,2020-05-06 02:32:31,944.0,13.0,758.0
21773,05/05/2020,Henan,Mainland China,2020-05-06 02:32:31,1276.0,22.0,1254.0
21775,05/05/2020,Hubei,Mainland China,2020-05-06 02:32:31,68128.0,4512.0,63616.0
21776,05/05/2020,Hunan,Mainland China,2020-05-06 02:32:31,1019.0,4.0,1015.0
21780,05/05/2020,Inner Mongolia,Mainland China,2020-05-06 02:32:31,201.0,1.0,167.0
21783,05/05/2020,Jiangsu,Mainland China,2020-05-06 02:32:31,653.0,0.0,650.0
21784,05/05/2020,Jiangxi,Mainland China,2020-05-06 02:32:31,937.0,1.0,936.0
21785,05/05/2020,Jilin,Mainland China,2020-05-06 02:32:31,112.0,1.0,103.0
21788,05/05/2020,Liaoning,Mainland China,2020-05-06 02:32:31,146.0,2.0,144.0
21813,05/05/2020,Ningxia,Mainland China,2020-05-06 02:32:31,75.0,0.0,75.0
21827,05/05/2020,Qinghai,Mainland China,2020-05-06 02:32:31,18.0,0.0,18.0
21837,05/05/2020,Shaanxi,Mainland China,2020-05-06 02:32:31,308.0,3.0,264.0
21838,05/05/2020,Shandong,Mainland China,2020-05-06 02:32:31,788.0,7.0,775.0
21839,05/05/2020,Shanghai,Mainland China,2020-05-06 02:32:31,656.0,7.0,620.0
21840,05/05/2020,Shanxi,Mainland China,2020-05-06 02:32:31,198.0,0.0,193.0
21841,05/05/2020,Sichuan,Mainland China,2020-05-06 02:32:31,561.0,3.0,558.0
21850,05/05/2020,Tianjin,Mainland China,2020-05-06 02:32:31,190.0,3.0,186.0
21851,05/05/2020,Tibet,Mainland China,2020-05-06 02:32:31,1.0,0.0,1.0
21863,05/05/2020,Xinjiang,Mainland China,2020-05-06 02:32:31,76.0,3.0,73.0
21865,05/05/2020,Yunnan,Mainland China,2020-05-06 02:32:31,185.0,2.0,181.0
21866,05/05/2020,Zhejiang,Mainland China,2020-05-06 02:32:31,1268.0,1.0,1267.0
22054,05/06/2020,Anhui,Mainland China,2020-05-07 02:32:28,991.0,6.0,985.0
22059,05/06/2020,Beijing,Mainland China,2020-05-07 02:32:28,593.0,9.0,557.0
22067,05/06/2020,Chongqing,Mainland China,2020-05-07 02:32:28,579.0,6.0,573.0
22080,05/06/2020,Fujian,Mainland China,2020-05-07 02:32:28,356.0,1.0,354.0
22081,05/06/2020,Gansu,Mainland China,2020-05-07 02:32:28,139.0,2.0,137.0
22089,05/06/2020,Guangdong,Mainland China,2020-05-07 02:32:28,1589.0,8.0,1575.0
22090,05/06/2020,Guangxi,Mainland China,2020-05-07 02:32:28,254.0,2.0,252.0
22091,05/06/2020,Guizhou,Mainland China,2020-05-07 02:32:28,147.0,2.0,145.0
22092,05/06/2020,Hainan,Mainland China,2020-05-07 02:32:28,168.0,6.0,162.0
22094,05/06/2020,Hebei,Mainland China,2020-05-07 02:32:28,328.0,6.0,320.0
22095,05/06/2020,Heilongjiang,Mainland China,2020-05-07 02:32:28,944.0,13.0,793.0
22096,05/06/2020,Henan,Mainland China,2020-05-07 02:32:28,1276.0,22.0,1254.0
22098,05/06/2020,Hubei,Mainland China,2020-05-07 02:32:28,68128.0,4512.0,63616.0
22099,05/06/2020,Hunan,Mainland China,2020-05-07 02:32:28,1019.0,4.0,1015.0
22103,05/06/2020,Inner Mongolia,Mainland China,2020-05-07 02:32:28,201.0,1.0,171.0
22106,05/06/2020,Jiangsu,Mainland China,2020-05-07 02:32:28,653.0,0.0,651.0
22107,05/06/2020,Jiangxi,Mainland China,2020-05-07 02:32:28,937.0,1.0,936.0
22108,05/06/2020,Jilin,Mainland China,2020-05-07 02:32:28,112.0,1.0,103.0
22111,05/06/2020,Liaoning,Mainland China,2020-05-07 02:32:28,146.0,2.0,144.0
22136,05/06/2020,Ningxia,Mainland China,2020-05-07 02:32:28,75.0,0.0,75.0
22150,05/06/2020,Qinghai,Mainland China,2020-05-07 02:32:28,18.0,0.0,18.0
22160,05/06/2020,Shaanxi,Mainland China,2020-05-07 02:32:28,308.0,3.0,266.0
22161,05/06/2020,Shandong,Mainland China,2020-05-07 02:32:28,788.0,7.0,775.0
22162,05/06/2020,Shanghai,Mainland China,2020-05-07 02:32:28,657.0,7.0,620.0
22163,05/06/2020,Shanxi,Mainland China,2020-05-07 02:32:28,198.0,0.0,194.0
22164,05/06/2020,Sichuan,Mainland China,2020-05-07 02:32:28,561.0,3.0,558.0
22173,05/06/2020,Tianjin,Mainland China,2020-05-07 02:32:28,190.0,3.0,186.0
22174,05/06/2020,Tibet,Mainland China,2020-05-07 02:32:28,1.0,0.0,1.0
22186,05/06/2020,Xinjiang,Mainland China,2020-05-07 02:32:28,76.0,3.0,73.0
22188,05/06/2020,Yunnan,Mainland China,2020-05-07 02:32:28,185.0,2.0,181.0
22189,05/06/2020,Zhejiang,Mainland China,2020-05-07 02:32:28,1268.0,1.0,1267.0
22377,05/07/2020,Anhui,Mainland China,2020-05-08 02:32:32,991.0,6.0,985.0
22382,05/07/2020,Beijing,Mainland China,2020-05-08 02:32:32,593.0,9.0,560.0
22390,05/07/2020,Chongqing,Mainland China,2020-05-08 02:32:32,579.0,6.0,573.0
22403,05/07/2020,Fujian,Mainland China,2020-05-08 02:32:32,356.0,1.0,354.0
22404,05/07/2020,Gansu,Mainland China,2020-05-08 02:32:32,139.0,2.0,137.0
22412,05/07/2020,Guangdong,Mainland China,2020-05-08 02:32:32,1589.0,8.0,1575.0
22413,05/07/2020,Guangxi,Mainland China,2020-05-08 02:32:32,254.0,2.0,252.0
22414,05/07/2020,Guizhou,Mainland China,2020-05-08 02:32:32,147.0,2.0,145.0
22415,05/07/2020,Hainan,Mainland China,2020-05-08 02:32:32,168.0,6.0,162.0
22417,05/07/2020,Hebei,Mainland China,2020-05-08 02:32:32,328.0,6.0,320.0
22418,05/07/2020,Heilongjiang,Mainland China,2020-05-08 02:32:32,944.0,13.0,815.0
22419,05/07/2020,Henan,Mainland China,2020-05-08 02:32:32,1276.0,22.0,1254.0
22421,05/07/2020,Hubei,Mainland China,2020-05-08 02:32:32,68128.0,4512.0,63616.0
22422,05/07/2020,Hunan,Mainland China,2020-05-08 02:32:32,1019.0,4.0,1015.0
22426,05/07/2020,Inner Mongolia,Mainland China,2020-05-08 02:32:32,201.0,1.0,172.0
22429,05/07/2020,Jiangsu,Mainland China,2020-05-08 02:32:32,653.0,0.0,652.0
22430,05/07/2020,Jiangxi,Mainland China,2020-05-08 02:32:32,937.0,1.0,936.0
22431,05/07/2020,Jilin,Mainland China,2020-05-08 02:32:32,113.0,1.0,104.0
22434,05/07/2020,Liaoning,Mainland China,2020-05-08 02:32:32,146.0,2.0,144.0
22459,05/07/2020,Ningxia,Mainland China,2020-05-08 02:32:32,75.0,0.0,75.0
22473,05/07/2020,Qinghai,Mainland China,2020-05-08 02:32:32,18.0,0.0,18.0
22483,05/07/2020,Shaanxi,Mainland China,2020-05-08 02:32:32,308.0,3.0,268.0
22484,05/07/2020,Shandong,Mainland China,2020-05-08 02:32:32,788.0,7.0,776.0
22485,05/07/2020,Shanghai,Mainland China,2020-05-08 02:32:32,657.0,7.0,623.0
22486,05/07/2020,Shanxi,Mainland China,2020-05-08 02:32:32,198.0,0.0,195.0
22487,05/07/2020,Sichuan,Mainland China,2020-05-08 02:32:32,561.0,3.0,558.0
22496,05/07/2020,Tianjin,Mainland China,2020-05-08 02:32:32,190.0,3.0,186.0
22497,05/07/2020,Tibet,Mainland China,2020-05-08 02:32:32,1.0,0.0,1.0
22509,05/07/2020,Xinjiang,Mainland China,2020-05-08 02:32:32,76.0,3.0,73.0
22511,05/07/2020,Yunnan,Mainland China,2020-05-08 02:32:32,185.0,2.0,182.0
22512,05/07/2020,Zhejiang,Mainland China,2020-05-08 02:32:32,1268.0,1.0,1267.0
22700,05/08/2020,Anhui,Mainland China,2020-05-09 02:32:35,991.0,6.0,985.0
22705,05/08/2020,Beijing,Mainland China,2020-05-09 02:32:35,593.0,9.0,560.0
22713,05/08/2020,Chongqing,Mainland China,2020-05-09 02:32:35,579.0,6.0,573.0
22726,05/08/2020,Fujian,Mainland China,2020-05-09 02:32:35,356.0,1.0,354.0
22727,05/08/2020,Gansu,Mainland China,2020-05-09 02:32:35,139.0,2.0,137.0
22735,05/08/2020,Guangdong,Mainland China,2020-05-09 02:32:35,1589.0,8.0,1575.0
22736,05/08/2020,Guangxi,Mainland China,2020-05-09 02:32:35,254.0,2.0,252.0
22737,05/08/2020,Guizhou,Mainland China,2020-05-09 02:32:35,147.0,2.0,145.0
22738,05/08/2020,Hainan,Mainland China,2020-05-09 02:32:35,168.0,6.0,162.0
22740,05/08/2020,Hebei,Mainland China,2020-05-09 02:32:35,328.0,6.0,320.0
22741,05/08/2020,Heilongjiang,Mainland China,2020-05-09 02:32:35,944.0,13.0,815.0
22742,05/08/2020,Henan,Mainland China,2020-05-09 02:32:35,1276.0,22.0,1254.0
22744,05/08/2020,Hubei,Mainland China,2020-05-09 02:32:35,68128.0,4512.0,63616.0
22745,05/08/2020,Hunan,Mainland China,2020-05-09 02:32:35,1019.0,4.0,1015.0
22749,05/08/2020,Inner Mongolia,Mainland China,2020-05-09 02:32:35,201.0,1.0,172.0
22752,05/08/2020,Jiangsu,Mainland China,2020-05-09 02:32:35,653.0,0.0,652.0
22753,05/08/2020,Jiangxi,Mainland China,2020-05-09 02:32:35,937.0,1.0,936.0
22754,05/08/2020,Jilin,Mainland China,2020-05-09 02:32:35,113.0,1.0,104.0
22757,05/08/2020,Liaoning,Mainland China,2020-05-09 02:32:35,146.0,2.0,144.0
22782,05/08/2020,Ningxia,Mainland China,2020-05-09 02:32:35,75.0,0.0,75.0
22796,05/08/2020,Qinghai,Mainland China,2020-05-09 02:32:35,18.0,0.0,18.0
22806,05/08/2020,Shaanxi,Mainland China,2020-05-09 02:32:35,308.0,3.0,268.0
22807,05/08/2020,Shandong,Mainland China,2020-05-09 02:32:35,788.0,7.0,776.0
22808,05/08/2020,Shanghai,Mainland China,2020-05-09 02:32:35,657.0,7.0,623.0
22809,05/08/2020,Shanxi,Mainland China,2020-05-09 02:32:35,198.0,0.0,195.0
22810,05/08/2020,Sichuan,Mainland China,2020-05-09 02:32:35,561.0,3.0,558.0
22819,05/08/2020,Tianjin,Mainland China,2020-05-09 02:32:35,191.0,3.0,186.0
22820,05/08/2020,Tibet,Mainland China,2020-05-09 02:32:35,1.0,0.0,1.0
22832,05/08/2020,Xinjiang,Mainland China,2020-05-09 02:32:35,76.0,3.0,73.0
22834,05/08/2020,Yunnan,Mainland China,2020-05-09 02:32:35,185.0,2.0,182.0
22835,05/08/2020,Zhejiang,Mainland China,2020-05-09 02:32:35,1268.0,1.0,1267.0
23023,05/09/2020,Anhui,Mainland China,2020-05-10 02:32:30,991.0,6.0,985.0
23028,05/09/2020,Beijing,Mainland China,2020-05-10 02:32:30,593.0,9.0,565.0
23036,05/09/2020,Chongqing,Mainland China,2020-05-10 02:32:30,579.0,6.0,573.0
23049,05/09/2020,Fujian,Mainland China,2020-05-10 02:32:30,356.0,1.0,354.0
23050,05/09/2020,Gansu,Mainland China,2020-05-10 02:32:30,139.0,2.0,137.0
23058,05/09/2020,Guangdong,Mainland China,2020-05-10 02:32:30,1589.0,8.0,1576.0
23059,05/09/2020,Guangxi,Mainland China,2020-05-10 02:32:30,254.0,2.0,252.0
23060,05/09/2020,Guizhou,Mainland China,2020-05-10 02:32:30,147.0,2.0,145.0
23061,05/09/2020,Hainan,Mainland China,2020-05-10 02:32:30,168.0,6.0,162.0
23063,05/09/2020,Hebei,Mainland China,2020-05-10 02:32:30,328.0,6.0,321.0
23064,05/09/2020,Heilongjiang,Mainland China,2020-05-10 02:32:30,944.0,13.0,891.0
23065,05/09/2020,Henan,Mainland China,2020-05-10 02:32:30,1276.0,22.0,1254.0
23067,05/09/2020,Hubei,Mainland China,2020-05-10 02:32:30,68129.0,4512.0,63616.0
23068,05/09/2020,Hunan,Mainland China,2020-05-10 02:32:30,1019.0,4.0,1015.0
23072,05/09/2020,Inner Mongolia,Mainland China,2020-05-10 02:32:30,201.0,1.0,184.0
23075,05/09/2020,Jiangsu,Mainland China,2020-05-10 02:32:30,653.0,0.0,652.0
23076,05/09/2020,Jiangxi,Mainland China,2020-05-10 02:32:30,937.0,1.0,936.0
23077,05/09/2020,Jilin,Mainland China,2020-05-10 02:32:30,124.0,1.0,105.0
23080,05/09/2020,Liaoning,Mainland China,2020-05-10 02:32:30,146.0,2.0,144.0
23105,05/09/2020,Ningxia,Mainland China,2020-05-10 02:32:30,75.0,0.0,75.0
23119,05/09/2020,Qinghai,Mainland China,2020-05-10 02:32:30,18.0,0.0,18.0
23129,05/09/2020,Shaanxi,Mainland China,2020-05-10 02:32:30,308.0,3.0,293.0
23130,05/09/2020,Shandong,Mainland China,2020-05-10 02:32:30,788.0,7.0,776.0
23131,05/09/2020,Shanghai,Mainland China,2020-05-10 02:32:30,659.0,7.0,626.0
23132,05/09/2020,Shanxi,Mainland China,2020-05-10 02:32:30,198.0,0.0,197.0
23133,05/09/2020,Sichuan,Mainland China,2020-05-10 02:32:30,561.0,3.0,558.0
23142,05/09/2020,Tianjin,Mainland China,2020-05-10 02:32:30,191.0,3.0,186.0
23143,05/09/2020,Tibet,Mainland China,2020-05-10 02:32:30,1.0,0.0,1.0
23155,05/09/2020,Xinjiang,Mainland China,2020-05-10 02:32:30,76.0,3.0,73.0
23157,05/09/2020,Yunnan,Mainland China,2020-05-10 02:32:30,185.0,2.0,183.0
23158,05/09/2020,Zhejiang,Mainland China,2020-05-10 02:32:30,1268.0,1.0,1267.0
23346,05/10/2020,Anhui,Mainland China,2020-05-11 02:32:30,991.0,6.0,985.0
23351,05/10/2020,Beijing,Mainland China,2020-05-11 02:32:30,593.0,9.0,568.0
23359,05/10/2020,Chongqing,Mainland China,2020-05-11 02:32:30,579.0,6.0,573.0
23372,05/10/2020,Fujian,Mainland China,2020-05-11 02:32:30,356.0,1.0,354.0
23373,05/10/2020,Gansu,Mainland China,2020-05-11 02:32:30,139.0,2.0,137.0
23381,05/10/2020,Guangdong,Mainland China,2020-05-11 02:32:30,1589.0,8.0,1577.0
23382,05/10/2020,Guangxi,Mainland China,2020-05-11 02:32:30,254.0,2.0,252.0
23383,05/10/2020,Guizhou,Mainland China,2020-05-11 02:32:30,147.0,2.0,145.0
23384,05/10/2020,Hainan,Mainland China,2020-05-11 02:32:30,168.0,6.0,162.0
23386,05/10/2020,Hebei,Mainland China,2020-05-11 02:32:30,328.0,6.0,321.0
23387,05/10/2020,Heilongjiang,Mainland China,2020-05-11 02:32:30,945.0,13.0,904.0
23388,05/10/2020,Henan,Mainland China,2020-05-11 02:32:30,1276.0,22.0,1254.0
23390,05/10/2020,Hubei,Mainland China,2020-05-11 02:32:30,68134.0,4512.0,63616.0
23391,05/10/2020,Hunan,Mainland China,2020-05-11 02:32:30,1019.0,4.0,1015.0
23395,05/10/2020,Inner Mongolia,Mainland China,2020-05-11 02:32:30,208.0,1.0,187.0
23398,05/10/2020,Jiangsu,Mainland China,2020-05-11 02:32:30,653.0,0.0,653.0
23399,05/10/2020,Jiangxi,Mainland China,2020-05-11 02:32:30,937.0,1.0,936.0
23400,05/10/2020,Jilin,Mainland China,2020-05-11 02:32:30,127.0,1.0,105.0
23403,05/10/2020,Liaoning,Mainland China,2020-05-11 02:32:30,147.0,2.0,144.0
23428,05/10/2020,Ningxia,Mainland China,2020-05-11 02:32:30,75.0,0.0,75.0
23442,05/10/2020,Qinghai,Mainland China,2020-05-11 02:32:30,18.0,0.0,18.0
23452,05/10/2020,Shaanxi,Mainland China,2020-05-11 02:32:30,308.0,3.0,294.0
23453,05/10/2020,Shandong,Mainland China,2020-05-11 02:32:30,788.0,7.0,777.0
23454,05/10/2020,Shanghai,Mainland China,2020-05-11 02:32:30,659.0,7.0,627.0
23455,05/10/2020,Shanxi,Mainland China,2020-05-11 02:32:30,198.0,0.0,197.0
23456,05/10/2020,Sichuan,Mainland China,2020-05-11 02:32:30,561.0,3.0,558.0
23465,05/10/2020,Tianjin,Mainland China,2020-05-11 02:32:30,191.0,3.0,186.0
23466,05/10/2020,Tibet,Mainland China,2020-05-11 02:32:30,1.0,0.0,1.0
23478,05/10/2020,Xinjiang,Mainland China,2020-05-11 02:32:30,76.0,3.0,73.0
23480,05/10/2020,Yunnan,Mainland China,2020-05-11 02:32:30,185.0,2.0,183.0
23481,05/10/2020,Zhejiang,Mainland China,2020-05-11 02:32:30,1268.0,1.0,1267.0
23669,05/11/2020,Anhui,Mainland China,2020-05-12 03:32:27,991.0,6.0,985.0
23674,05/11/2020,Beijing,Mainland China,2020-05-12 03:32:27,593.0,9.0,571.0
23682,05/11/2020,Chongqing,Mainland China,2020-05-12 03:32:27,579.0,6.0,573.0
23695,05/11/2020,Fujian,Mainland China,2020-05-12 03:32:27,356.0,1.0,354.0
23696,05/11/2020,Gansu,Mainland China,2020-05-12 03:32:27,139.0,2.0,137.0
23704,05/11/2020,Guangdong,Mainland China,2020-05-12 03:32:27,1589.0,8.0,1578.0
23705,05/11/2020,Guangxi,Mainland China,2020-05-12 03:32:27,254.0,2.0,252.0
23706,05/11/2020,Guizhou,Mainland China,2020-05-12 03:32:27,147.0,2.0,145.0
23707,05/11/2020,Hainan,Mainland China,2020-05-12 03:32:27,168.0,6.0,162.0
23709,05/11/2020,Hebei,Mainland China,2020-05-12 03:32:27,328.0,6.0,321.0
23710,05/11/2020,Heilongjiang,Mainland China,2020-05-12 03:32:27,945.0,13.0,924.0
23711,05/11/2020,Henan,Mainland China,2020-05-12 03:32:27,1276.0,22.0,1254.0
